@RELATION Heights

@ATTRIBUTE Height numeric
@ATTRIBUTE class {M,F}

@DATA
182.1065255,M
171.9819737,M
178.8641517,M
186.7564592,M
192.5941369,M
181.2797748,M
173.0920431,M
170.4752979,M
177.9346404,M
166.164467,M
181.8483321,M
182.0859746,M
166.1451893,M
177.1959065,M
188.5399442,M
167.2782466,M
185.2215523,M
178.7274498,M
168.3344792,M
167.8672018,M
155.7388942,M
187.8990533,M
182.7915008,M
188.2995064,M
181.8716778,M
175.5889608,M
167.04533,M
182.5934478,M
169.4899338,M
170.9000018,M
182.4128814,M
164.5532208,M
177.9894747,M
160.6155747,M
173.3243989,M
175.2086763,M
182.0449885,M
175.9167281,M
180.1202101,M
168.3665743,M
180.4439362,M
168.2183197,M
169.1261375,M
164.7810844,M
174.1767978,M
175.1042453,M
183.5209696,M
183.1813627,M
173.6719799,M
178.4439755,M
184.2943353,M
179.3394742,M
177.6126412,M
177.0168904,M
171.5597078,M
168.7706732,M
168.0282081,M
182.3776197,M
194.1924479,M
161.6233276,M
175.97663,M
185.0497015,M
170.3470198,M
175.622836,M
171.1539649,M
175.2316415,M
181.4900616,M
170.6239067,M
170.3608211,M
188.3375571,M
175.047438,M
177.7267381,M
164.4373162,M
161.3565321,M
168.5039535,M
175.2455927,M
165.0794503,M
177.0733533,M
166.0597366,M
165.6597618,M
168.7610976,M
184.2774758,M
161.5765402,M
173.6630249,M
175.1614895,M
175.1076997,M
165.6884258,M
181.9205561,M
184.0814053,M
176.6995885,M
173.73868,M
172.4779404,M
182.512855,M
176.5631103,M
176.9101381,M
180.0597983,M
174.9840181,M
175.0789404,M
185.6158837,M
178.263778,M
172.204566,M
177.6079116,M
172.4488339,M
170.9173187,M
174.069298,M
173.4005131,M
168.8403111,M
181.7826686,M
176.6904371,M
172.8584784,M
177.7400494,M
169.7297697,M
183.990362,M
175.707843,M
176.1027723,M
177.6583964,M
178.3278164,M
189.4956621,M
169.9977973,M
178.6829083,M
165.7092073,M
168.8318164,M
177.0421596,M
183.4274637,M
177.1405086,M
183.2504636,M
184.7982446,M
184.8886485,M
168.9647029,M
171.3127413,M
189.4045786,M
178.1136789,M
179.0338019,M
186.3726895,M
172.2380379,M
168.5868666,M
171.7518678,M
158.8965068,M
175.3508241,M
172.0928746,M
173.4314196,M
183.7592332,M
195.6011735,M
171.4378539,M
170.3709909,M
182.4235282,M
172.4295464,M
165.6504087,M
176.2442155,M
178.3318314,M
167.4547631,M
168.1321497,M
168.5092105,M
177.1827969,M
174.6348902,M
170.2261754,M
174.6030261,M
170.0943208,M
162.3880594,M
177.9629859,M
184.2403699,M
181.443,M
168.2869725,M
173.0344058,M
176.3573294,M
172.5428597,M
183.3854074,M
181.5359871,M
187.4083002,M
178.8222946,M
183.9391112,M
175.8640932,M
176.8784612,M
166.4684719,M
176.4835542,M
172.4199992,M
172.5374642,M
171.4635843,M
179.6095349,M
175.0486427,M
181.359723,M
170.2415767,M
166.2386065,M
179.0149196,M
173.3125917,M
180.7823729,M
163.6539676,M
166.9814882,M
173.2102498,M
178.5215023,M
186.3520098,M
187.1870458,M
182.5158372,M
187.5721259,M
189.4419917,M
177.9333771,M
181.9252024,M
175.0658776,M
170.5753473,M
179.085152,M
170.4384714,M
172.8761777,M
176.6731095,M
170.9555345,M
176.9724242,M
171.1261285,M
171.7071017,M
173.9568559,M
175.0287318,M
181.3945195,M
177.9147312,M
182.1497406,M
165.1359347,M
175.6578301,M
169.10854,M
164.0598577,M
172.4205471,M
177.4283069,M
169.9913386,M
175.2158528,M
175.6331116,M
168.4331433,M
179.1552184,M
179.2651079,M
162.3784383,M
179.2142818,M
184.6406657,M
184.004964,M
160.4784958,M
170.0629102,M
199.6982899,M
174.1276156,M
165.292956,M
182.9867896,M
172.6294235,M
181.2345911,M
178.9471256,M
187.1628726,M
161.9685652,M
169.55356,M
178.6953495,M
182.7322655,M
183.923246,M
172.1822729,M
179.2700509,M
181.5135785,M
172.4751746,M
190.4790521,M
172.3764581,M
171.3411177,M
186.0533674,M
163.0690225,M
185.527485,M
174.5983482,M
179.0590326,M
175.6621945,M
178.4750206,M
177.31814,M
180.7897898,M
166.263398,M
170.2607143,M
178.3183665,M
175.5688307,M
163.1908157,M
180.6556863,M
161.5884237,M
176.362434,M
175.1344485,M
176.1961471,M
175.0386387,M
173.3091493,M
186.3417461,M
177.848083,M
188.7445728,M
183.3858229,M
175.2788531,M
182.7990777,M
176.3200444,M
159.9184288,M
160.4641111,M
172.0743418,M
185.5144469,M
168.6136328,M
169.6752661,M
167.5792304,M
171.5679019,M
162.7451123,M
175.2135659,M
172.7131807,M
194.8687617,M
180.2557591,M
178.5724248,M
177.4707561,M
187.3102499,M
182.9590734,M
167.933081,M
169.6121521,M
181.4801589,M
169.2582693,M
182.5054446,M
186.9820278,M
174.9884035,M
184.8054573,M
188.4567631,M
184.1433721,M
177.1695404,M
157.9950839,M
169.8304775,M
168.7315433,M
178.8427379,M
177.5790454,M
179.800351,M
178.265031,M
181.1219446,M
164.7279235,M
159.3938675,M
171.7510649,M
185.2514439,M
174.4386676,M
165.6420152,M
162.1255873,M
183.1518458,M
178.4473113,M
178.9556783,M
185.6732036,M
175.8549972,M
177.569931,M
180.3855876,M
180.161051,M
178.6216699,M
176.519991,M
175.4599151,M
190.5975652,M
177.6951464,M
183.9874648,M
182.1015676,M
184.5498073,M
180.8032535,M
175.168689,M
171.0490375,M
182.3530104,M
175.3820677,M
168.4653821,M
176.9515475,M
166.9812487,M
162.4430543,M
166.7300432,M
175.3969671,M
168.7163894,M
176.0786845,M
172.7135382,M
175.0446376,M
182.0066857,M
164.5116655,M
181.2439916,M
171.5852002,M
165.9807905,M
167.8293661,M
162.4264392,M
175.8479305,M
187.6668229,M
178.428729,M
162.8594448,M
170.236247,M
176.9740389,M
176.0090769,M
171.9540643,M
164.1310227,M
162.5033694,M
180.9247803,M
181.9626064,M
170.2612299,M
159.1131466,M
179.4446859,M
169.8961537,M
193.6479913,M
182.441024,M
175.4319113,M
181.105106,M
181.8394821,M
173.0583541,M
177.3998346,M
195.7510817,M
170.8963421,M
169.6619327,M
168.0179092,M
173.1928608,M
182.488276,M
171.7656604,M
174.387489,M
166.6380857,M
194.4043898,M
178.9180106,M
156.2458887,M
176.5392643,M
162.1048794,M
170.6679406,M
175.5205906,M
175.6899987,M
170.5657344,M
172.2604687,M
175.0472342,M
167.9362773,M
171.3450604,M
173.5631725,M
172.0344066,M
182.3255537,M
170.7577104,M
174.7588372,M
176.5912148,M
173.9451275,M
179.2279594,M
176.7061415,M
164.3827665,M
177.361819,M
179.7954947,M
173.3031937,M
170.2572543,M
169.2521152,M
178.9852217,M
188.7043128,M
175.912075,M
175.5645962,M
188.9346368,M
176.7928851,M
175.3105671,M
179.5932592,M
188.8501271,M
180.6894352,M
183.1943281,M
161.1651787,M
173.1907874,M
174.9204076,M
174.5722396,M
169.6662592,M
158.3247096,M
185.9483856,M
175.951966,M
175.0654678,M
168.4369272,M
180.1100335,M
187.0456991,M
185.0634831,M
178.3717281,M
171.8063369,M
165.2555502,M
177.0292796,M
183.6078145,M
185.2543092,M
178.8895115,M
187.6396863,M
167.2743493,M
171.398635,M
168.6761823,M
175.5642991,M
188.7652003,M
176.5451383,M
179.4475631,M
173.0125224,M
180.0393137,M
181.5317298,M
172.2553725,M
179.2339354,M
175.3894239,M
166.5066444,M
177.1757025,M
169.2871271,M
173.1565635,M
186.2814861,M
156.1347377,M
175.2912401,M
177.4761574,M
183.6829961,M
174.4018463,M
184.8699021,M
174.327709,M
175.0557929,M
180.1875328,M
186.1167908,M
168.6364585,M
171.179099,M
187.8895862,M
177.691648,M
166.1822385,M
175.5598349,M
188.74476,M
171.2846814,M
177.9236149,M
167.2545459,M
176.647116,M
164.7804717,M
167.7861812,M
168.9960357,M
168.5114045,M
181.8696662,M
167.9808054,M
183.0761823,M
171.152254,M
175.7717929,M
169.5493778,M
186.1338422,M
174.2067,M
182.3179715,M
181.1488226,M
170.3934701,M
181.4249455,M
167.0557157,M
171.2265969,M
167.2064134,M
186.1701905,M
165.5727483,M
165.9854177,M
183.7853754,M
170.1498469,M
169.2313591,M
175.4669002,M
183.1582824,M
189.9749521,M
182.3577376,M
167.9276347,M
175.3603871,M
164.6054693,M
180.6213867,M
171.0247181,M
175.4541464,M
180.5695239,M
162.3867823,M
177.6024504,M
177.1427487,M
165.4223104,M
181.884952,M
185.1833166,M
169.3851569,M
176.8463564,M
162.7754786,M
183.9882625,M
180.9444392,M
175.3998799,M
191.9060227,M
169.9183584,M
186.1777808,M
167.2946476,M
174.7008412,M
176.1302234,M
172.6297523,M
175.7889323,M
174.0132389,M
180.4717585,M
180.4614724,M
176.5407631,M
190.4414597,M
173.9981064,M
179.3919519,M
171.1814743,M
165.2078156,M
179.8672806,M
179.7070452,M
184.1489327,M
178.8698065,M
191.9717886,M
165.4150665,M
176.2027928,M
172.9098292,M
182.7145017,M
183.1877199,M
187.7387873,M
166.8211257,M
186.3843828,M
187.3238227,M
164.0809441,M
168.4232664,M
167.5743281,M
174.2512548,M
170.5273684,M
174.3200239,M
181.5697395,M
181.7314594,M
174.2886237,M
184.4817088,M
177.1492652,M
169.2611634,M
172.7638934,M
179.3333477,M
171.11166,M
182.3464517,M
168.6914755,M
173.155353,M
172.6006613,M
165.9485503,M
177.4384251,M
167.1548381,M
180.0773653,M
181.6111373,M
188.3697385,M
182.8382221,M
167.5866002,M
175.2709209,M
173.9015151,M
165.1977977,M
187.1496344,M
176.6646514,M
175.059458,M
172.0348983,M
170.0542207,M
176.6395155,M
178.9373908,M
166.8811606,M
164.6242765,M
190.6932342,M
171.5590381,M
177.7748499,M
186.516592,M
178.3127997,M
183.2663184,M
182.4200724,M
173.3984421,M
175.2437453,M
175.0909024,M
177.1561881,M
168.2146828,M
163.8292639,M
180.6097386,M
178.6487048,M
172.8272033,M
170.4667054,M
182.4778803,M
182.2289342,M
171.3217327,M
166.9178998,M
176.2133238,M
169.2738471,M
172.1609769,M
186.3492606,M
175.6592664,M
187.3050473,M
177.0422379,M
167.2459964,M
191.659074,M
166.8339439,M
178.9013135,M
183.3976362,M
180.4301919,M
184.0604902,M
153.019044,M
181.5695494,M
174.3115562,M
179.4327194,M
178.0789671,M
170.5189485,M
169.6751521,M
167.7781181,M
166.222999,M
174.3805963,M
176.6162203,M
187.7920568,M
172.8254803,M
177.3613677,M
174.1681186,M
175.223307,M
174.0328738,M
178.0768357,M
167.1966308,M
168.3570464,M
172.0125901,M
174.4295274,M
185.0813492,M
175.2590032,M
188.8451523,M
180.0338468,M
178.2771372,M
176.1536539,M
179.5298511,M
161.973552,M
180.9841818,M
176.2380588,M
181.519405,M
182.3354636,M
165.1137317,M
167.578143,M
173.4330989,M
171.9100358,M
164.0855254,M
182.7640622,M
182.0004066,M
173.8502172,M
162.1866504,M
172.580765,M
174.7254301,M
181.851907,M
176.5273241,M
168.0755583,M
170.790256,M
182.8511126,M
169.8193331,M
171.6429665,M
175.239623,M
189.5579092,M
179.8628921,M
179.968016,M
174.1188147,M
165.1974938,M
177.7725813,M
182.8641125,M
178.8123007,M
173.7710295,M
170.3987242,M
179.9528554,M
172.4851996,M
168.536387,M
158.6896921,M
170.3324529,M
169.5603142,M
178.2723153,M
175.796466,M
180.7884909,M
181.9539338,M
180.0169411,M
183.3614876,M
163.5721474,M
171.943534,M
179.0078807,M
181.7187956,M
178.0739434,M
162.7114424,M
176.4352972,M
174.7343728,M
168.5531455,M
170.8144928,M
182.8041561,M
184.6966703,M
165.5738863,M
181.7801863,M
167.2352213,M
172.5735118,M
184.2982661,M
175.5043556,M
167.4725895,M
162.0702333,M
170.9915811,M
182.5740278,M
174.508818,M
172.5540404,M
175.9453664,M
164.7654105,M
170.637315,M
185.8229503,M
167.0185221,M
160.9592018,M
195.2418116,M
173.4084668,M
166.3213796,M
181.3767066,M
171.9037559,M
174.4253333,M
170.7918964,M
164.6301216,M
172.7804511,M
184.7771686,M
171.5473043,M
182.270377,M
168.3696005,M
190.9693789,M
161.2612565,M
170.7642344,M
172.2015693,M
168.6099212,M
170.6773714,M
181.5610512,M
173.1748278,M
186.1682426,M
195.8362151,M
159.0167886,M
176.7234754,M
191.5761639,M
160.249336,M
194.7950453,M
169.9962792,M
162.8557285,M
176.7289582,M
180.8233601,M
171.4992053,M
185.9102414,M
181.9290263,M
172.1322361,M
183.5789635,M
166.1620228,M
176.641253,M
174.7296591,M
190.9604026,M
183.664387,M
176.0904076,M
164.9235464,M
176.49517,M
169.6478178,M
180.2429408,M
185.4029748,M
182.2001505,M
154.8689621,M
171.5132184,M
173.5192761,M
176.1230426,M
172.5330187,M
176.4137962,M
172.7718661,M
195.1958536,M
179.0734752,M
177.755154,M
167.3738463,M
176.830868,M
173.8657537,M
173.3316359,M
179.5621534,M
172.0827894,M
182.8864017,M
184.6922665,M
168.0152557,M
173.6771398,M
181.8315283,M
178.7046622,M
167.3579366,M
158.8154907,M
174.132955,M
175.7603359,M
162.1689627,M
185.7840722,M
182.6897704,M
176.7942277,M
174.1578732,M
188.0635809,M
171.6097986,M
185.4919214,M
161.9406548,M
182.3460411,M
172.0230721,M
181.6836638,M
169.3868653,M
190.6129949,M
179.8058338,M
171.4430667,M
183.0699298,M
175.5288495,M
175.6372742,M
176.1159232,M
169.8708467,M
180.7575907,M
178.3994003,M
177.407372,M
164.4328403,M
185.226884,M
180.8087764,M
160.329694,M
168.7415565,M
176.8003508,M
178.4376341,M
177.0369936,M
172.3713551,M
171.0949672,M
180.298523,M
185.093007,M
158.3647277,M
160.5746352,M
178.2427083,M
175.1470337,M
178.1972553,M
169.3516323,M
177.6579627,M
162.8089383,M
168.4005797,M
179.2156388,M
186.182591,M
170.2253342,M
181.405636,M
175.925554,M
194.5644647,M
174.5270014,M
155.1704987,M
182.4998758,M
165.7415185,M
170.7558652,M
190.1270356,M
164.772115,M
172.3170608,M
174.4517242,M
174.8789711,M
177.8959133,M
171.5607993,M
173.8106682,M
171.9072368,M
175.6891484,M
182.3981131,M
187.6193618,M
177.197778,M
169.1880503,M
168.0687938,M
170.5448826,M
194.2650895,M
176.6562369,M
177.8031267,M
187.5694112,M
175.2306512,M
179.4337091,M
165.4731455,M
165.6912378,M
178.0620375,M
172.1979292,M
174.6897793,M
172.7939525,M
174.7246369,M
173.4807664,M
170.0211277,M
165.9730121,M
168.1795817,M
175.1326387,M
177.09819,M
157.5512301,M
170.8463484,M
165.8262196,M
176.3403636,M
167.8206946,M
175.3891331,M
173.0367165,M
184.7027363,M
181.1025627,M
179.785372,M
177.2501713,M
179.131085,M
171.7978951,M
175.5860258,M
176.1426297,M
172.9657693,M
187.3723987,M
183.1312173,M
183.8606893,M
176.6282583,M
181.2596451,M
171.2607696,M
161.801466,M
182.040113,M
189.130164,M
174.0087886,M
173.0192348,M
160.1067914,M
174.5923116,M
182.9746602,M
176.3030817,M
180.2124161,M
180.3771203,M
185.68748,M
175.7524334,M
177.5289023,M
180.5300386,M
166.5378975,M
170.7625294,M
183.5092778,M
176.3834422,M
188.2165152,M
176.7648971,M
174.353264,M
187.6941007,M
182.9610868,M
173.9524423,M
169.5582566,M
175.9963094,M
183.1896933,M
181.1451489,M
170.8222162,M
166.7277461,M
167.2584884,M
166.6103166,M
174.8458107,M
163.7060774,M
171.149703,M
181.2705683,M
176.0233473,M
178.3190438,M
169.4443931,M
183.9774858,M
177.6379245,M
173.9960143,M
161.6748309,M
183.543409,M
167.3974469,M
188.1916227,M
176.9275385,M
182.5284635,M
175.2905523,M
174.1458828,M
178.3852443,M
167.1238166,M
168.3929138,M
172.208394,M
173.2576087,M
184.8947781,M
174.5518938,M
170.2889737,M
179.7567071,M
171.5075578,M
185.3240567,M
169.0471254,M
163.5654041,M
177.7935581,M
175.8127896,M
181.492493,M
182.7237797,M
175.2489726,M
165.1866195,M
177.8774415,M
173.4947019,M
185.7074691,M
179.6397018,M
174.8776783,M
167.4797846,M
181.6794472,M
184.5389873,M
171.5159708,M
178.3629841,M
185.9866002,M
176.9985224,M
177.1520846,M
176.5591313,M
177.3243206,M
158.8443336,M
181.7890909,M
178.9682606,M
173.1928392,M
178.1962721,M
176.9684515,M
173.6965007,M
157.4207828,M
170.4519467,M
165.3614546,M
174.2235632,M
168.5915306,M
172.989517,M
170.6601768,M
164.3607433,M
174.5831262,M
172.9954843,M
192.2535752,M
166.78278,M
179.6351636,M
171.5854361,M
196.9698533,M
172.7588483,M
179.737501,M
172.4111404,M
172.898283,M
173.8999953,M
173.0719192,M
179.9094209,M
185.8432608,M
164.4552828,M
164.5373397,M
176.1429483,M
173.8488786,M
175.98197,M
183.7270291,M
169.5380747,M
171.5081428,M
175.4857161,M
171.3363245,M
178.7524609,M
178.6358978,M
174.2662456,M
180.3575324,M
180.1983436,M
172.1124001,M
182.3841232,M
185.2669306,M
181.2769825,M
185.0481443,M
167.0236236,M
174.6614747,M
174.4145812,M
171.5415113,M
182.8140541,M
167.3079029,M
169.9484389,M
179.1491836,M
171.1599553,M
179.1036059,M
183.9733559,M
179.1776777,M
178.2993139,M
180.8301221,M
161.4860293,M
172.3125592,M
170.2017917,M
166.3630467,M
166.4507711,M
174.7466128,M
180.0635805,M
168.4723556,M
163.1693772,M
167.5867822,M
167.7325698,M
179.9650415,M
175.2036187,M
175.0704108,M
162.2171463,M
173.9306083,M
183.2268267,M
185.3054344,M
172.4411305,M
172.0146936,M
173.954651,M
177.5199335,M
171.8485077,M
181.4572694,M
186.1336558,M
152.064918,M
179.9258225,M
165.1020481,M
175.3408368,M
177.6997256,M
170.6017833,M
184.8152422,M
174.0783174,M
168.075504,M
175.6751708,M
176.1474585,M
177.3061758,M
171.2694269,M
187.0235944,M
174.0553635,M
169.3562341,M
176.2329404,M
175.4159105,M
180.9765849,M
179.3301185,M
167.3355444,M
168.9906359,M
175.4779163,M
185.0110445,M
175.6488798,M
172.525209,M
172.4698733,M
163.7942598,M
170.1834295,M
173.9608149,M
170.6343846,M
182.6642146,M
177.3516999,M
177.2123782,M
169.0556858,M
173.6851906,M
182.1108299,M
172.4641809,M
169.6567797,M
172.4852609,M
179.4346861,M
157.0605169,M
174.5875465,M
171.715223,M
177.6214526,M
171.2219435,M
171.3605339,M
174.8265078,M
173.7066047,M
181.1774357,M
178.3911239,M
170.9368521,M
179.3132754,M
177.3978344,M
165.3822349,M
187.213309,M
176.042642,M
172.481068,M
183.79313,M
175.0830876,M
180.0267338,M
164.1770433,M
175.4228916,M
171.9211445,M
194.900414,M
172.4202824,M
160.4013325,M
173.5156751,M
181.6821977,M
174.0201989,M
169.2033418,M
172.8898411,M
178.5299356,M
172.5224213,M
181.4879023,M
172.9459155,M
175.6302679,M
177.3757449,M
182.3085589,M
172.4863084,M
168.5073669,M
175.7767085,M
172.1536022,M
181.0606891,M
191.3403502,M
173.1553667,M
169.5511459,M
174.0938723,M
169.4700518,M
184.0178786,M
165.7137582,M
170.5089237,M
165.395077,M
161.9271033,M
166.2492585,M
170.1549569,M
170.9656339,M
165.1048169,M
171.9557183,M
170.857509,M
173.2568896,M
170.7450674,M
177.8762242,M
173.4417743,M
173.7143674,M
182.7005238,M
175.5944974,M
177.4427019,M
174.0962779,M
174.8968081,M
186.9351929,M
173.5648163,M
173.3873582,M
181.4405935,M
181.0492767,M
170.6175848,M
173.7922616,M
176.4523949,M
176.2016286,M
165.2988551,M
178.6123621,M
178.1048763,M
174.3983942,M
173.8164173,M
180.8210356,M
172.6994144,M
165.9749371,M
175.0564982,M
176.7803202,M
181.986796,M
168.4758054,M
171.7937211,M
169.8950707,M
171.4322494,M
173.9554866,M
189.6807761,M
163.3678752,M
174.2493351,M
184.1489422,M
184.2865037,M
163.6167287,M
182.0863179,M
177.0123802,M
173.2473896,M
177.9195464,M
179.4622745,M
170.872519,M
164.5777472,M
179.117858,M
175.0128936,M
180.9230036,M
179.5499161,M
172.6004208,M
187.7604285,M
168.1062812,M
165.902637,M
178.1614792,M
148.3535385,M
184.0248323,M
171.4379613,M
170.1845825,M
172.9861547,M
173.365528,M
174.2588521,M
183.1825231,M
170.7819251,M
184.641182,M
160.4661637,M
169.0897623,M
185.1676541,M
189.3048146,M
176.3485358,M
184.8707658,M
178.5488299,M
183.4192346,M
178.7848762,M
181.7973949,M
171.6137208,M
171.481711,M
185.1036285,M
171.8380763,M
156.8888378,M
175.6720663,M
166.7751423,M
167.270494,M
177.21291,M
170.2109509,M
171.8778592,M
190.4370863,M
186.7008188,M
166.8110543,M
170.6012829,M
178.7616638,M
179.8276077,M
180.9032792,M
169.5522804,M
176.1730232,M
160.0443165,M
170.3755014,M
180.7747298,M
169.3203745,M
173.9974765,M
178.0528441,M
176.7834792,M
179.5653026,M
180.8697572,M
189.6123723,M
183.3816233,M
168.5941674,M
167.2021949,M
171.9153752,M
180.8992518,M
185.6825447,M
173.1618678,M
172.4266689,M
169.635941,M
167.4904432,M
166.0871163,M
178.5478772,M
169.5842873,M
171.2322646,M
175.3156288,M
169.4961166,M
165.3335805,M
184.7235487,M
179.1580548,M
173.9254466,M
172.5433681,M
181.7187328,M
177.8890084,M
171.5607368,M
180.1645607,M
184.1377491,M
177.72351,M
168.7287759,M
178.8616446,M
181.3230305,M
158.5729017,M
183.3252852,M
172.2882034,M
178.9083224,M
173.7785888,M
181.5679382,M
183.269918,M
175.0279762,M
167.6966561,M
188.4947243,M
164.046569,M
182.5498282,M
162.4545803,M
166.4209925,M
182.8131812,M
171.1112659,M
168.7175899,M
181.8272311,M
184.8112246,M
174.7772033,M
173.6829088,M
179.0060294,M
177.9032269,M
178.2528999,M
184.9918434,M
168.6972136,M
187.4564871,M
163.2622924,M
169.4800892,M
178.8539,M
166.1139225,M
173.2666837,M
174.0278136,M
169.3412286,M
187.1557454,M
178.7450691,M
172.342706,M
179.2100192,M
169.7076261,M
188.5114111,M
171.8891031,M
170.9013757,M
184.4407331,M
166.0483511,M
183.3102532,M
172.9328066,M
167.9996982,M
172.4382688,M
173.0506269,M
162.0302731,M
170.3620162,M
176.2473804,M
176.7253526,M
184.301626,M
172.7403052,M
174.1274071,M
171.7991641,M
167.8104728,M
173.7046281,M
176.8180457,M
177.2656666,M
179.7069815,M
179.0964418,M
185.3773812,M
170.2151242,M
178.7107363,M
166.8096155,M
163.9156935,M
162.2095843,M
179.8569594,M
172.2348973,M
171.7445244,M
172.4721902,M
184.604368,M
165.7492472,M
171.480999,M
174.5925407,M
178.732978,M
182.9837186,M
170.1694949,M
181.6891942,M
176.9925045,M
168.1232048,M
169.7308117,M
167.2626025,M
187.9802252,M
168.608846,M
177.3642611,M
178.1676978,M
182.1416412,M
171.5277399,M
167.6604913,M
171.3106624,M
175.0867599,M
168.988321,M
180.7703958,M
175.0385906,M
166.162569,M
178.9104295,M
181.0230841,M
173.6339189,M
186.2825586,M
183.6424836,M
188.069956,M
173.4892115,M
165.4614783,M
153.9598515,M
175.1951828,M
176.4907898,M
165.1035894,M
178.3419736,M
165.0819445,M
181.9768238,M
184.4467135,M
180.4582672,M
184.7249081,M
175.5643696,M
175.1938122,M
181.6886833,M
165.9314352,M
185.6558919,M
174.9045587,M
175.192494,M
170.2150392,M
181.756605,M
178.6937749,M
149.6332594,F
165.6842318,F
160.9572695,F
163.7791935,F
156.9544642,F
167.5587681,F
159.6399618,F
166.7564773,F
157.2011937,F
161.7417851,F
172.9769775,F
156.9691515,F
160.9635058,F
149.5955513,F
148.4331527,F
154.4568886,F
178.1267782,F
158.1338713,F
156.8071292,F
160.171274,F
158.2085695,F
157.041793,F
168.5227445,F
165.9144053,F
167.9038369,F
163.8990424,F
143.6318565,F
159.3577736,F
156.4264046,F
157.5420391,F
165.8907887,F
155.4605884,F
170.2437375,F
152.9363631,F
162.4075308,F
160.9288251,F
161.7600739,F
153.1337308,F
161.0545161,F
154.0042643,F
171.1289353,F
169.8567637,F
152.5197539,F
162.9523596,F
161.1926288,F
170.7994246,F
168.1825301,F
164.3197663,F
168.1461795,F
167.2675746,F
165.2257814,F
163.7731425,F
158.8517964,F
156.4544283,F
154.8138354,F
161.4251885,F
158.1107997,F
168.1241007,F
158.8720673,F
169.2397792,F
151.4057427,F
163.8132227,F
164.938852,F
155.9033166,F
167.8197995,F
162.3426564,F
176.8343073,F
170.6411011,F
161.0335891,F
155.4814556,F
151.556336,F
162.7870924,F
153.8682797,F
157.7717607,F
142.6450234,F
171.3211534,F
165.2654674,F
166.4432947,F
160.400118,F
149.5407237,F
167.6939291,F
156.2737315,F
161.5041487,F
151.8583778,F
170.5589841,F
158.3006412,F
165.4750553,F
179.396635,F
171.164126,F
173.0512384,F
161.2606875,F
155.3541858,F
179.6037544,F
165.6304912,F
155.8531029,F
157.6621566,F
166.1284,F
157.031355,F
159.885881,F
163.4821056,F
162.6578852,F
177.262365,F
159.568769,F
182.8577916,F
157.4649798,F
167.1436989,F
152.4777497,F
163.8271188,F
157.606097,F
164.0026677,F
153.6809624,F
155.4847028,F
167.0827451,F
154.1126671,F
164.5662256,F
160.0113115,F
162.0760859,F
158.1909463,F
156.746021,F
164.6495195,F
166.4591214,F
155.7951139,F
145.0438284,F
143.37204,F
154.471528,F
156.1205502,F
157.2871215,F
169.328059,F
165.3099711,F
161.2725832,F
164.0593255,F
155.0018292,F
158.1075851,F
165.2527192,F
160.5783537,F
160.6017096,F
160.7284782,F
167.7687033,F
160.1157705,F
159.0753307,F
156.6381577,F
161.147901,F
157.656339,F
172.7372821,F
168.9987956,F
158.8766083,F
165.5628867,F
165.6763279,F
162.4452692,F
162.1181376,F
162.7916791,F
151.4999487,F
163.3200123,F
168.0403756,F
150.0852844,F
162.4622993,F
158.5139429,F
166.2703938,F
165.0542248,F
157.0168444,F
162.118085,F
163.2477611,F
147.2233179,F
148.8369527,F
158.5744017,F
155.4948754,F
156.7342402,F
171.2160057,F
160.1266726,F
162.3510073,F
168.2992774,F
154.8569863,F
158.4524329,F
167.0121362,F
168.2816143,F
167.5225408,F
157.5520676,F
156.2623457,F
165.4647844,F
165.796801,F
145.9041201,F
163.9979133,F
145.577313,F
157.0716438,F
161.5892505,F
163.7923184,F
167.9299553,F
156.6380481,F
160.8063711,F
154.5476005,F
153.5363875,F
149.5085277,F
169.071981,F
168.5180136,F
159.2489284,F
160.3092279,F
156.8273596,F
156.5401659,F
156.2760967,F
163.1555534,F
156.8692481,F
164.6686909,F
169.5680392,F
170.6645388,F
159.9063953,F
163.2616566,F
154.3790613,F
153.9963865,F
149.9313416,F
160.7972861,F
156.5146625,F
155.4409469,F
160.5756477,F
157.4290341,F
144.2350033,F
159.5277464,F
149.2281842,F
155.5400686,F
160.8323369,F
169.9500088,F
173.4228826,F
148.9675956,F
162.7196961,F
163.8128201,F
163.3697261,F
169.0053216,F
159.1921998,F
163.363474,F
147.4763445,F
149.6733169,F
168.288458,F
166.7907499,F
155.8279369,F
164.0506136,F
166.2824894,F
160.0557432,F
164.7254769,F
160.4820273,F
157.549488,F
164.5180151,F
156.099521,F
165.7893131,F
163.5574865,F
159.0012399,F
162.1790208,F
165.854046,F
165.4278273,F
163.8056737,F
158.6410074,F
171.2040302,F
178.7975541,F
156.9513897,F
165.947439,F
173.164226,F
163.7463457,F
161.5452194,F
165.2524298,F
155.2568056,F
164.2792724,F
166.8033679,F
166.6999929,F
159.542246,F
156.8518477,F
161.2287154,F
154.6720795,F
159.8547126,F
164.9984384,F
174.0025224,F
173.9426763,F
167.9195907,F
155.204681,F
158.753465,F
162.5262396,F
166.3769197,F
156.1305066,F
160.797459,F
160.0514005,F
169.3374457,F
151.2031222,F
149.8273329,F
162.4734932,F
156.6162013,F
167.3225525,F
178.9060762,F
159.118406,F
159.9334414,F
162.3613116,F
171.2176607,F
162.7440819,F
154.5834349,F
158.794219,F
161.5424065,F
154.8635783,F
